date,widget_basic_sales,widget_killdozer_sales,widget_master_sales,total_sales
2017-01-21,416.990970621177,411.303391116035,367.432800111305,1195.72716184852
2017-01-22,766.275044168813,388.131495331124,566.511229871118,1720.91776937105
2017-01-23,842.187507199444,425.183664481732,236.197211393997,1503.56838307517
2017-01-24,702.01192181588,445.563774971472,155.394958857546,1302.9706556449
2017-01-25,672.231192719758,694.324931639634,743.726697524913,2110.28282188431
2017-01-26,410.222051524587,592.85384959195,211.451130433888,1214.52703155042
2017-01-27,927.402872145127,615.903669906964,186.681189089139,1729.98773114123
2017-01-28,892.690515297265,519.669028028607,801.421377084257,2213.78092041013
2017-01-29,887.110193745621,605.09493829101,517.206544951435,2009.41167698807
2017-01-30,789.54454956043,689.616665388193,738.901532440824,2218.06274738945
2017-01-31,862.148113833027,453.579905027933,663.626470391703,1979.35448925266
2017-02-01,637.768977345202,572.261950731325,430.37679634456,1640.40772442109
2017-02-02,857.974884141933,681.692293502595,772.181751320949,2311.84892896548
2017-02-03,662.729622187775,445.210715356898,484.71837196019,1592.65870950486
2017-02-04,637.326482134556,543.514820566277,579.393044757142,1760.23434745798
2017-02-05,536.672471963824,771.786328047592,484.741429985863,1793.20022999728
2017-02-06,498.870932378484,718.727319881767,786.621510439848,2004.2197627001
2017-02-07,913.173718225895,461.317189747031,307.657183885079,1682.14809185801
2017-02-08,919.990111838591,655.162316629281,103.360960302391,1678.51338877026
2017-02-09,345.864953612737,460.0879870454,675.569978573704,1481.52291923184
2017-02-10,511.973734379704,425.800888290703,623.437817212774,1561.21243988318
2017-02-11,360.000820141024,383.737651583733,627.421266647446,1371.1597383722
2017-02-12,603.883906403303,439.846785042516,302.793389414372,1346.52408086019
2017-02-13,927.284995410199,554.931852202945,523.358795927564,2005.57564354071
2017-02-14,545.607176519578,699.396012963826,148.221413617129,1393.22460310053
2017-02-15,470.926508545299,598.326994635261,434.296721395871,1503.55022457643
2017-02-16,651.839903089787,442.253621199577,865.825976775305,1959.91950106467
2017-02-17,360.882614330371,498.969331465168,878.393548598812,1738.24549439435
2017-02-18,351.889771891172,560.667528661147,125.801654758382,1038.3589553107
2017-02-19,655.140789303725,695.025703661994,409.130263147559,1759.29675611328
2017-02-20,398.744106941701,698.266556269437,559.373365922302,1656.38402913344
2017-02-21,825.767141161353,658.32033892747,753.914000643848,2238.00148073267
2017-02-22,605.312906837606,445.769127277916,428.062759419705,1479.14479353523
2017-02-23,761.119138400286,697.508489605314,411.277805653416,1869.90543365902
2017-02-24,670.292226397977,738.527556427099,770.405507324672,2179.22529014975
2017-02-25,495.648807125185,594.170453786282,462.773277534169,1552.59253844564
2017-02-26,896.329308153617,513.913361737787,277.59245036555,1687.83512025695
2017-02-27,695.339845478566,769.47556757719,381.385107479524,1846.20052053528
2017-02-28,684.241995423417,434.50993512831,125.327707344175,1244.0796378959
2017-03-01,835.454448579317,450.912202245418,524.048271627667,1810.4149224524
2017-03-02,787.071042924716,519.681284069926,815.429524283351,2122.18185127799
2017-03-03,834.048723958657,578.649381965678,690.32726157852,2103.02536750285
2017-03-04,428.924667405322,787.309902402122,585.501641357258,1801.7362111647
2017-03-05,429.114733606053,739.718641985881,628.481579640994,1797.31495523293
2017-03-06,932.272350858983,680.066812254641,876.773355617436,2489.11251873106
2017-03-07,655.83520055602,626.334213726532,705.287415307717,1987.45682959027
2017-03-08,430.457532102653,456.960100876115,408.607718797125,1296.02535177589
2017-03-09,628.899887477063,602.839957745436,547.740441004281,1779.48028622678
2017-03-10,849.026896977084,594.739684584203,850.358931713793,2294.12551327508
2017-03-11,599.142607877125,606.027207088321,680.338825937166,1885.50864090261
2017-03-12,433.041274574222,792.789148381153,194.179644222639,1420.01006717801
2017-03-13,735.797740303138,629.300859326592,259.521962410484,1624.62056204021
2017-03-14,589.286367965267,574.870563686795,172.596758774258,1336.75369042632
2017-03-15,850.408154196121,629.626611264599,306.85622774027,1786.89099320099
2017-03-16,585.074876699243,726.30342955586,453.67199900101,1765.05030525611
2017-03-17,551.659118630912,660.10399201484,346.67349841249,1558.43660905824
2017-03-18,553.448091285529,451.469628950643,819.525576317053,1824.44329655323
2017-03-19,839.727730868436,683.972113906179,781.490838270269,2305.19068304488
2017-03-20,594.422461536843,743.140731218986,649.818568934641,1987.38176169047
2017-03-21,743.111122812136,519.869516440832,852.515298663838,2115.49593791681
2017-03-22,807.780429194543,687.332787424025,522.611786453251,2017.72500307182
2017-03-23,597.088805408115,606.489604900319,537.163269421681,1740.74167973011
2017-03-24,716.872661554801,448.815850990043,273.918298888608,1439.60681143345
2017-03-25,430.424990306877,551.660476497977,107.940283927077,1090.02575073193
2017-03-26,478.292799374051,712.668627753211,285.944397523738,1476.905824651
2017-03-27,482.604184170315,483.16150645928,315.12460396807,1280.89029459766
2017-03-28,978.191380908362,776.098018713327,520.588136516931,2274.87753613862
2017-03-29,869.114601651543,756.357034831146,452.253806504879,2077.72544298757
2017-03-30,841.687040172523,533.635998313814,434.132786883089,1809.45582536943
2017-03-31,614.007222756434,793.184149981076,199.314024321405,1606.50539705891
2017-04-01,855.834588225287,492.265697443507,456.782795958942,1804.88308162774
2017-04-02,544.465487044573,509.861416683534,764.918757107076,1819.24566083518
2017-04-03,464.963493669371,451.752553711096,561.540155117801,1478.25620249827
2017-04-04,674.552612064712,591.666558061891,480.804076158736,1747.02324628534
2017-04-05,826.579474926641,719.119900491017,207.634729266691,1753.33410468435
2017-04-06,839.201666284696,652.526654868991,585.715687316252,2077.44400846994
2017-04-07,881.69273098125,542.767851772007,325.266427345804,1749.72701009906
2017-04-08,566.289416619567,429.943713303983,332.754586408591,1328.98771633214
2017-04-09,952.351153616469,809.388030062197,679.87141091806,2441.61059459673
2017-04-10,823.892829923235,610.810672803742,629.263956486149,2063.96745921313
2017-04-11,611.190207365,555.471982005352,473.004033870315,1639.66622324067
2017-04-12,720.039263967044,601.762204407195,545.118192146778,1866.91966052102
2017-04-13,565.69081299817,728.607965620177,155.833440320557,1450.1322189389
2017-04-14,877.898434165277,653.372767806591,739.9922661153,2271.26346808717
2017-04-15,821.797895786419,763.553058668721,718.239170123799,2303.59012457894
2017-04-16,968.496098477176,801.862513430573,774.149357762204,2544.50796966995
2017-04-17,631.876959455951,565.44105664096,145.345926468545,1342.66394256546
2017-04-18,699.825088662716,629.334667899527,259.587548898862,1588.74730546111
2017-04-19,505.882602508662,671.018009585475,376.922182846946,1553.82279494108
2017-04-20,844.009157939443,671.31831051735,306.963102746172,1822.29057120297
2017-04-21,479.135108644529,592.832104449487,291.885977535883,1363.8531906299
2017-04-22,774.346389071708,618.276225538668,102.698532756253,1495.32114736663
2017-04-23,925.069154650939,464.633213863746,174.605387163128,1564.30775567781
2017-04-24,550.251560605728,790.769915204732,343.237320603663,1684.25879641412
2017-04-25,826.73144431533,516.774601715842,796.5642401724,2140.07028620357
2017-04-26,427.777652262233,748.561175683919,232.871055768091,1409.20988371424
2017-04-27,621.14089722377,432.657441071893,495.138765511022,1548.93710380669
2017-04-28,919.389642548334,601.386987781606,510.033863280366,2030.81049361031
2017-04-29,783.121292795448,737.146989888626,805.743778422785,2326.01206110686
2017-04-30,847.296381165871,686.171955259017,106.191760282555,1639.66009670744
2017-05-01,815.450366819479,430.557174100227,591.978530747331,1837.98607166704
2017-05-02,683.727407861716,526.702382413863,847.471833551998,2057.90162382758
2017-05-03,861.280233597909,684.360551582788,504.784364451596,2050.42514963229
2017-05-04,617.143841560204,629.895052148544,592.404949956542,1839.44384366529
2017-05-05,731.451993935065,502.653136246035,163.514715407334,1397.61984558843
2017-05-06,746.523943409712,545.025941183912,847.035895899934,2138.58578049356
2017-05-07,505.183530950072,431.492054960963,549.582009323714,1486.25759523475
2017-05-08,528.076051863085,481.962646624227,427.910771033172,1437.94946952048
2017-05-09,663.085986814758,723.25928704112,588.370727634441,1974.71600149032
2017-05-10,640.54520445934,650.995411021385,133.335984251215,1424.87659973194
2017-05-11,748.006521009965,623.4122956293,86.9205762044245,1458.33939284369
2017-05-12,775.21904646292,685.478730635707,530.831874075506,1991.52965117413
2017-05-13,962.695599150912,828.777682212075,383.606264431986,2175.07954579497
2017-05-14,793.521236653836,633.62463394736,89.103459374928,1516.24932997612
2017-05-15,491.951354868807,537.775704998468,379.796584367393,1409.52364423467
2017-05-16,516.741889505462,720.809020714446,142.963877911598,1380.51478813151
2017-05-17,727.363201536074,759.778555645219,674.89521852126,2162.03697570255
2017-05-18,869.860952199321,510.319486297209,164.713885717838,1544.89432421437
2017-05-19,934.809915122843,789.560077038543,365.895072791755,2090.26506495314
2017-05-20,630.276112876532,442.081796319973,500.343435653693,1572.7013448502
2017-05-21,918.192411516837,499.654751271738,251.708238710933,1669.55540149951
2017-05-22,1013.6722203058,688.553849955088,407.142465611606,2109.36853587249
2017-05-23,736.4334414909,560.314411381053,453.340988042186,1750.08884091414
2017-05-24,508.685712316147,540.107736283551,724.062868944897,1772.8563175446
2017-05-25,476.271824891614,491.741183709596,712.271018666999,1680.28402726821
2017-05-26,1004.57563899917,814.480593945872,126.975393736655,1946.0316266817
2017-05-27,655.113192118427,568.876352360727,826.543950143609,2050.53349462276
2017-05-28,605.50083133843,757.436755253806,257.61638628931,1620.55397288155
2017-05-29,505.276954571833,561.091065145186,81.2168670202294,1147.58488673725
2017-05-30,463.055497676063,525.727368030294,475.565927257648,1464.34879296401
2017-05-31,817.813911011446,498.719731972826,101.5828722577,1418.11651524197
2017-06-01,507.137629983604,794.371427832163,613.60190645507,1915.11096427084
2017-06-02,1034.48824450746,497.633268907227,474.303336450333,2006.42484986502
2017-06-03,1012.16657215536,784.601915741858,202.579767688379,1999.3482555856
2017-06-04,966.563668921505,835.718539782168,592.994987647775,2395.27719635145
2017-06-05,600.236760125873,527.280582062573,772.953180968688,1900.47052315713
2017-06-06,559.273441852465,508.824313175979,769.103612341962,1837.20136737041
2017-06-07,977.888330351918,693.453634219666,552.83505937461,2224.17702394619
2017-06-08,808.480414658078,503.24526647574,300.059711560169,1611.78539269399
2017-06-09,527.853132143497,701.271922267664,415.850619555957,1644.97567396712
2017-06-10,725.691664316421,655.120455469551,689.434389893582,2070.24650967955
2017-06-11,757.76523652079,611.627414402124,740.295311332319,2109.68796225523
2017-06-12,518.522421553776,721.304340072168,624.176440762689,1864.00320238863
2017-06-13,772.245303750344,580.507274214885,325.404187485318,1678.15676545055
2017-06-14,544.752222620242,777.757035425569,59.5874893614465,1382.09674740726
2017-06-15,582.03187409151,549.108633158536,577.212643931962,1708.35315118201
2017-06-16,694.869302435167,810.968236101327,668.889335531549,2174.72687406804
2017-06-17,467.737182510951,604.736260120115,94.5584055561038,1167.03184818717
2017-06-18,828.545566486173,825.417321408685,664.275950076079,2318.23883797094
2017-06-19,665.007891028381,698.911665417621,440.064283892063,1803.98384033807
2017-06-20,457.156535127053,470.960465847558,412.179108945716,1340.29610992033
2017-06-21,752.20499740322,791.763692413744,763.67923040133,2307.64792021829
2017-06-22,948.759327983637,826.076843816158,625.44975924421,2400.285931044
2017-06-23,632.834396328885,484.446312820206,594.931425296655,1712.21213444575
2017-06-24,683.013710462506,620.069568145602,377.025108584917,1680.10838719303
2017-06-25,591.251718986745,574.404564735207,52.6962806239864,1218.35256434594
2017-06-26,531.065628214334,624.458901202367,211.876119871796,1367.4006492885
2017-06-27,992.588336371914,605.960426131367,143.205681105353,1741.75444360863
2017-06-28,814.471146656046,823.333757788331,309.655775269197,1947.46067971357
2017-06-29,898.631604937323,674.014960878074,418.176499415897,1990.82306523129
2017-06-30,553.575073872444,829.380181647925,424.846544477594,1807.80179999796
2017-07-01,888.37162935117,466.951518606932,404.089766752469,1759.41291471057
2017-07-02,578.56161113451,560.846034102134,59.1886926100034,1198.59633784665
2017-07-03,1055.41293868332,638.041146070923,471.790620545222,2165.24470529947
2017-07-04,819.529166023741,682.893259018424,638.607802393638,2141.0302274358
2017-07-05,530.677224595241,652.530001795317,116.179073217152,1299.38629960771
2017-07-06,884.185172194626,719.596907517052,650.112037290619,2253.8941170023
2017-07-07,584.045647265796,524.697143680753,798.046353845143,1906.78914479169
2017-07-08,561.195914307528,559.995738487321,383.185053846846,1504.37670664169
2017-07-09,542.093622824369,709.701144745405,362.871427730434,1614.66619530021
2017-07-10,1007.98677956279,653.687562740007,109.646490959413,1771.32083326221
2017-07-11,933.562369780156,442.499792947886,337.446325967025,1713.50848869507
2017-07-12,994.680983120333,442.113761043377,456.651760206075,1893.44650436979
2017-07-13,918.979104574412,745.247232253505,149.541817722821,1813.76815455074
2017-07-14,983.593166807416,522.348735267014,366.577318072,1872.51922014643
2017-07-15,929.443029156981,489.346892506668,747.959883894964,2166.74980555861
2017-07-16,989.669869508075,658.271114737553,460.232392389916,2108.17337663554
2017-07-17,700.460536042809,577.486712985709,182.902406049389,1460.84965507791
2017-07-18,652.203170047418,455.835507835929,97.5882351326542,1205.626913016
2017-07-19,932.58868673882,503.582445626357,543.736219962725,1979.9073523279
2017-07-20,489.444389389526,559.198643605304,283.404141954508,1332.04717494934
2017-07-21,638.432037805016,461.990836801443,288.550054158399,1388.97292876486
2017-07-22,921.33607067705,765.806888630877,451.801967477852,2138.94492678578
2017-07-23,856.019188096734,744.836209599705,770.808816329083,2371.66421402552
2017-07-24,837.29304883468,665.613877967999,61.5799333676301,1564.48686017031
2017-07-25,913.986357087114,823.905052251611,474.845306984105,2212.73671632283
2017-07-26,1045.47720835957,828.265624678169,468.311620317473,2342.05445335521
2017-07-27,679.156440175828,673.167287474996,200.05675585961,1552.38048351043
2017-07-28,1039.4911334663,758.898302940771,714.104862638548,2512.49429904562
2017-07-29,539.946747289509,525.854803022778,182.594165383403,1248.39571569569
2017-07-30,962.446887860316,636.593112683493,324.738629677385,1923.77863022119
2017-07-31,491.329987860854,792.054096075224,197.634026086758,1481.01811002284
2017-08-01,637.366561709032,676.419385829038,499.504257584104,1813.29020512217
2017-08-02,746.236290203364,657.894259194426,386.376822801431,1790.50737219922
2017-08-03,475.46276757441,513.701248099043,317.131460731316,1306.29547640477
2017-08-04,981.474836284044,790.078135607151,575.598990131762,2347.15196202296
2017-08-05,808.790331232955,578.998849818015,13.2122432124667,1401.00142426344
2017-08-06,473.561600453497,786.899350949497,215.029834056421,1475.49078545941
2017-08-07,796.818026940579,656.354133950396,185.254546448992,1638.42670733997
2017-08-08,487.032250617455,766.634109398198,232.151721423139,1485.81808143879
2017-08-09,985.03983989508,811.503154015604,555.054400811286,2351.59739472197
2017-08-10,526.323375404452,706.837848832415,552.848251211173,1786.00947544804
2017-08-11,772.590382106884,692.394120392738,574.541888735049,2039.52639123467
2017-08-12,645.920145737243,554.353353340832,111.900738950789,1312.17423802886
2017-08-13,533.836121784516,488.633282231812,303.662897004933,1326.13230102126
2017-08-14,685.244377645867,645.944692379481,58.4799914212002,1389.66906144655
2017-08-15,817.164891676367,655.293386239323,722.044689362019,2194.50296727771
2017-08-16,603.690882595631,558.939426694504,555.722005993487,1718.35231528362
2017-08-17,988.725576150509,575.017185701288,543.681544443644,2107.42430629544
2017-08-18,936.236076680427,534.513667908307,329.373903880802,1800.12364846954
2017-08-19,852.840374976182,821.724988443332,331.556640279319,2006.12200369883
2017-08-20,710.342784849093,697.418396591079,8.51348001801426,1416.27466145819
2017-08-21,501.417531987644,558.841180923942,305.089285099194,1365.34799801078
2017-08-22,498.808632684757,550.488509943836,215.869376176585,1265.16651880518
2017-08-23,681.264039637276,676.247936431237,647.603424453731,2005.11540052224
2017-08-24,920.894142115611,515.340593055484,182.413166268887,1618.64790143998
2017-08-25,848.793438081342,425.598616586738,490.543471596139,1764.93552626422
2017-08-26,845.046666576588,458.813771450604,161.43917946861,1465.2996174958
2017-08-27,981.112449857708,757.498215146067,516.676881990427,2255.2875469942
2017-08-28,611.869786977613,543.22462082562,754.304678539804,1909.39908634304
2017-08-29,996.915750075712,595.711761514498,176.924285714751,1769.55179730496
2017-08-30,514.614286914689,814.227025015201,384.289587872588,1713.13089980248
2017-08-31,761.219173047792,434.560165925461,743.43807755079,1939.21741652404
2017-09-01,758.786754221124,596.422002638267,289.109011813688,1644.31776867308
2017-09-02,606.545290546102,639.872315033762,533.198288213064,1779.61589379293
2017-09-03,581.888284211126,589.534449360227,380.396635259582,1551.81936883094
2017-09-04,733.970531588524,602.551365303846,620.136486573857,1956.65838346623
2017-09-05,927.946480022343,473.360986578688,708.800278812752,2110.10774541378
2017-09-06,515.031622826834,612.854243161,372.234946033126,1500.12081202096
2017-09-07,845.025512180895,727.024629931294,306.185715745424,1878.23585785761
2017-09-08,469.075836106836,699.76448802082,703.459240231828,1872.29956435948
2017-09-09,954.856111135613,737.043127609205,229.756311402282,1921.6555501471
2017-09-10,530.777900500262,602.967067721808,107.325356413262,1241.07032463533
2017-09-11,896.627229986041,616.330709154024,308.667257506268,1821.62519664633
2017-09-12,875.634647981853,652.130691198491,660.380948481752,2188.1462876621
2017-09-13,761.874511293182,749.00343666407,157.568678076094,1668.44662603335
2017-09-14,859.376940470715,728.676604532566,412.526502225532,2000.58004722881
2017-09-15,710.425441338455,444.747490580483,5.31850382967446,1160.49143574861
2017-09-16,855.597832256855,631.201742019085,616.886623795577,2103.68619807152
2017-09-17,1042.47700409773,702.359808640648,253.406313201422,1998.24312593981
2017-09-18,805.610568117349,700.619075713601,413.223670300782,1919.45331413173
2017-09-19,833.766140457056,695.507704933452,394.393544004047,1923.66738939456
2017-09-20,935.394376070121,632.587976253738,534.639573269622,2102.62192559348
2017-09-21,1011.66474077611,433.025327359016,343.173141363439,1787.86320949856
2017-09-22,987.989804155258,476.818947053835,752.584995371545,2217.39374658064
2017-09-23,931.116144636036,535.098241399574,565.10873606033,2031.32312209594
2017-09-24,899.65186215199,604.973575599065,298.530970658766,1803.15640840982
2017-09-25,1025.7273939378,662.866595661908,445.458964324964,2134.05295392467
2017-09-26,969.006989779425,601.970084359453,754.699279627469,2325.67635376635
2017-09-27,718.296169145168,434.959532754652,173.014779197583,1326.2704810974
2017-09-28,834.83369232133,520.037909191938,352.392540436271,1707.26414194954
2017-09-29,601.040449327311,638.650506475767,-6.07862836194624,1233.61232744113
2017-09-30,466.543152713082,585.601048926417,170.534486301573,1222.67868794107
2017-10-01,748.86651335496,702.244736895693,215.978722790208,1667.08997304086
2017-10-02,487.81763048886,476.443958153037,527.22402614775,1491.48561478965
2017-10-03,532.741690433433,597.36346475991,490.190266392705,1620.29542158605
2017-10-04,988.858023349028,447.64603732336,448.54070483525,1885.04476550764
2017-10-05,1030.96779727767,579.621519547549,273.138861954473,1883.7281787797
2017-10-06,734.579793217017,719.429366658572,553.102875364071,2007.11203523966
2017-10-07,868.372972547824,563.341038044907,573.329022270039,2005.04303286277
2017-10-08,616.362905424248,501.906330562948,746.352022239343,1864.62125822654
2017-10-09,906.886159297915,682.887737110526,294.37306669521,1884.14696310365
2017-10-10,1030.97563166592,540.039394486576,257.741438434259,1828.75646458675
2017-10-11,949.368539638955,630.245132293521,608.750021386006,2188.36369331848
2017-10-12,896.910038619414,807.808811998248,44.0250037949461,1748.74385441261
2017-10-13,742.005402727596,723.224963968916,665.04184181865,2130.27220851516
2017-10-14,514.125291236968,755.918461002108,479.400631489336,1749.44438372841
2017-10-15,1012.9222710315,667.939003889293,227.249885811404,1908.1111607322
2017-10-16,555.89786156754,412.277395377626,25.7142233852327,993.889480330399
2017-10-17,647.410824339635,808.848891892526,399.652256832682,1855.91197306484
2017-10-18,469.912078679407,553.372836480919,673.809747875955,1697.09466303628
2017-10-19,677.059301389995,703.460988899076,396.94532214544,1777.46561243451
2017-10-20,512.084268002492,746.461718831201,549.884163495348,1808.43015032904
2017-10-21,966.447704477921,420.356429939929,253.478129587081,1640.28226400493
2017-10-22,567.460411159229,767.986897643723,587.714837489183,1923.16214629213
2017-10-23,806.564053390262,747.327583308222,394.733647180997,1948.62528387948
2017-10-24,549.802835341178,741.18121519926,-2.5663368001151,1288.41771374032
2017-10-25,905.815066902922,800.328146589641,395.309037812738,2101.4522513053
2017-10-26,600.331554982232,491.631517562665,402.118290146699,1494.0813626916
2017-10-27,689.236569360472,432.010791447179,718.737932158694,1839.98529296635
2017-10-28,924.960648404768,701.783853504661,18.3059574996632,1645.05045940909
2017-10-29,976.429621753263,477.945375227181,761.366869930683,2215.74186691113
2017-10-30,723.165641817273,435.169947267245,572.161835207103,1730.49742429162
2017-10-31,738.393335196089,423.753689526912,543.214105366289,1705.36113008929
2017-11-01,794.345503757789,642.397494705329,22.0034026061188,1458.74640106924
2017-11-02,757.200345280157,662.699104602691,687.409470617645,2107.30892050049
2017-11-03,1004.71080823017,686.881024130373,464.790276886899,2156.38210924744
2017-11-04,1033.87707314927,735.517988082079,7.3461856186031,1776.74124684995
2017-11-05,891.410407116849,573.035312576058,444.105469609596,1908.5511893025
2017-11-06,879.414390020585,773.733399645291,96.2220254486548,1749.36981511453
2017-11-07,929.128259314615,700.566518782072,388.21356316054,2017.90834125723
2017-11-08,572.380423605474,637.572093765335,698.872656540543,1908.82517391135
2017-11-09,485.00254727418,806.894515537486,505.96263706157,1797.85969987324
2017-11-10,999.463249431303,782.506995317795,347.390751128566,2129.36099587766
2017-11-11,988.144740266345,553.580258519873,-19.5924021884061,1522.13259659781
2017-11-12,1058.77734471109,449.200869863955,706.468192889078,2214.44640746413
2017-11-13,1028.52271740188,631.398659766036,628.650361309925,2288.57173847784
2017-11-14,830.905732865372,775.570009585584,649.682497407203,2256.15823985816
2017-11-15,954.697412800771,414.952412388075,425.454147210618,1795.10397239946
2017-11-16,775.484256998325,419.752206350309,499.238941217838,1694.47540456647
2017-11-17,630.48720281157,526.307836166942,721.508804088068,1878.30384306658
2017-11-18,1036.58971238592,455.528584461288,705.919683720336,2198.03798056754
2017-11-19,600.8760947317,601.804194810408,567.5271721246,1770.20746166671
2017-11-20,703.898316857739,469.184858153982,741.710411528609,1914.79358654033
2017-11-21,872.834136722847,434.885332663427,255.010701351363,1562.73017073764
2017-11-22,702.897644766898,789.695604415425,367.738682574297,1860.33193175662
2017-11-23,696.033456908017,506.004426075892,171.604830397862,1373.64271338177
2017-11-24,686.756043930227,469.996091235841,282.671557096348,1439.42369226242
2017-11-25,929.35389958546,509.123735295993,145.526715894374,1584.00435077583
2017-11-26,911.933479817914,734.568721498827,716.996207160065,2363.49840847681
2017-11-27,952.30736295138,484.80962293073,169.279046250243,1606.39603213235
2017-11-28,637.396060417449,802.986755083643,682.570897812891,2122.95371331398
2017-11-29,627.889308752349,707.268637063589,484.222305007833,1819.38025082377
2017-11-30,1019.55947939437,687.895282611169,408.615801519815,2116.07056352535
2017-12-01,766.580617918969,664.17015509514,-3.17527896076598,1427.57549405334
2017-12-02,549.985039264914,659.187766191634,763.786082827429,1972.95888828398
2017-12-03,930.616869035108,585.197478300197,536.247303077072,2052.06165041238
2017-12-04,754.060989595225,416.743719682326,559.763782138102,1730.56849141565
2017-12-05,832.733116621807,805.722414089209,110.581418346514,1749.03694905753
2017-12-06,866.352381136821,694.915430186535,719.703977009371,2280.97178833273
2017-12-07,1029.15816765562,743.540944500059,639.984518030381,2412.68363018606
2017-12-08,1028.09521476775,668.180561447256,56.8731952561622,1753.14897147117
2017-12-09,1011.09926707777,786.647433551885,33.012759793986,1830.75946042365
2017-12-10,897.731960606501,460.912606385779,319.809939087667,1678.45450607995
2017-12-11,1047.38558062251,460.11909011183,685.247319632909,2192.75199036725
2017-12-12,854.425549712243,697.299405113492,453.202868609492,2004.92782343523
2017-12-13,866.905101253488,705.326713724013,182.825238420601,1755.0570533981
2017-12-14,966.009721342834,431.290822495838,729.167034040593,2126.46757787927
2017-12-15,901.189570658534,678.343903597565,784.750688796225,2364.28416305232
2017-12-16,808.764513096669,524.202690850331,330.408598240302,1663.3758021873
2017-12-17,1027.60858433495,580.658975074681,727.711971165938,2335.97953057557
2017-12-18,941.57736246938,458.888376324468,103.84875933004,1504.31449812389
2017-12-19,801.050384793386,560.590826854934,756.788326422148,2118.42953807047
2017-12-20,780.892810318024,619.619181300724,771.382388432839,2171.89438005159
2017-12-21,971.959208104791,735.047561067633,488.119982520021,2195.12675169244
2017-12-22,966.641028813286,655.286236332945,458.420475209596,2080.34774035583
2017-12-23,998.516244295571,721.172355577551,236.820167096505,1956.50876696963
2017-12-24,796.292230554788,816.846357405793,654.902058739998,2268.04064670058
2017-12-25,917.441846068056,510.78075748664,528.947185367041,1957.16978892174
2017-12-26,940.197148789575,591.342040503813,302.4657537433,1834.00494303669
2017-12-27,866.816583722039,486.281002955457,315.284825471564,1668.38241214906
2017-12-28,788.952156220585,453.729277500008,693.872171118623,1936.55360483922
2017-12-29,904.650103928942,456.467393254327,707.523937988374,2068.64143517164
2017-12-30,876.838474836894,694.044409824194,526.871006563306,2097.75389122439
2017-12-31,505.95547447933,672.92313792187,502.689287532773,1681.56789993397
2018-01-01,983.788988439967,768.570618139717,221.1638683083,1973.52347488798
2018-01-02,573.800439278134,466.40853486651,490.215925517157,1530.4248996618
2018-01-03,962.989080862261,660.298104990702,225.383501386395,1848.67068723936
2018-01-04,989.422151883719,715.786136976636,614.910677247054,2320.11896610741
2018-01-05,788.609266643143,560.229037931164,690.112677688859,2038.95098226317
2018-01-06,496.619295547977,521.969863052835,713.650815395465,1732.23997399628
2018-01-07,875.789940342236,484.073523896523,160.770495598672,1520.63395983743
2018-01-08,607.153819161662,609.724833532995,563.601683860742,1780.4803365554
2018-01-09,879.750486154876,598.825912440986,517.1169890488,1995.69338764466
2018-01-10,784.031547231183,781.260950667371,247.802780946321,1813.09527884488
2018-01-11,959.683213962329,684.833987102238,562.15661702382,2206.67381808839
2018-01-12,1074.33530361084,670.305862866536,131.275923115807,1875.91708959318
2018-01-13,633.385245348921,760.901620605098,636.896662842645,2031.18352879667
2018-01-14,858.482033685354,491.66062334621,271.618752206382,1621.76140923795
2018-01-15,844.505917288822,710.39571043311,396.798763488031,1951.70039120996
2018-01-16,568.578797942967,623.237164469134,66.5642438689517,1258.38020628105
2018-01-17,614.094744197852,726.955671609106,550.832375713821,1891.88279152078
2018-01-18,881.081012438471,708.903278167551,769.289623877266,2359.27391448329
2018-01-19,575.329500016459,448.379747417397,238.212308353446,1261.9215557873
2018-01-20,535.550606318496,818.474534446026,47.4622339788186,1401.48737474334
2018-01-21,834.148377633014,494.306767354083,95.4828001455779,1423.93794513267
2018-01-22,719.050524534193,754.004786115781,713.328860959315,2186.38417160929
2018-01-23,958.399857422658,549.495733655634,470.61950451313,1978.51509559142
2018-01-24,760.772719793328,732.479988081561,107.631526108931,1600.88423398382
2018-01-25,929.318234949008,536.709945879333,469.765902085133,1935.79408291347
2018-01-26,965.532995852672,826.913611522207,240.115286110849,2032.56189348573
2018-01-27,1040.83505069832,632.229107836445,77.2243630877333,1750.2885216225
2018-01-28,537.716308713691,762.493539910525,143.638240939976,1443.84808956419
2018-01-29,705.997048757427,748.501186011132,546.391030737098,2000.88926550566
2018-01-30,737.978183686989,819.652656982389,691.040102950675,2248.67094362005
2018-01-31,822.191673615234,552.11731163267,721.774799724174,2096.08378497208
2018-02-01,945.456595742378,718.410053741234,659.431587452333,2323.29823693595
2018-02-02,856.484107621711,527.533709008451,105.295360761574,1489.31317739174
2018-02-03,799.433329418984,606.892451896947,589.257872882155,1995.58365419809
2018-02-04,977.784987176454,552.296458190184,45.0618530534646,1575.1432984201
2018-02-05,800.865204433935,755.657042857338,680.597431027692,2237.11967831896
2018-02-06,684.249591569094,735.393678311705,54.4965401453129,1474.13981002611
2018-02-07,967.760591755374,500.269761738862,793.009158402186,2261.03951189642
2018-02-08,1023.66577479759,733.368684885642,771.163160209992,2528.19761989322
2018-02-09,515.888304821975,557.619575979762,642.735678919935,1716.24355972167
2018-02-10,1050.13549075737,470.203817034214,777.001694780423,2297.34100257201
